id,handle,text,retweet_count,favorite_count,year,month,day
762777166476025856,realDonaldTrump,Thank you Congressman Steven Palazzo! https://t.co/R5Z4CGfjqJ https://t.co/XGSIJJQiGJ,6183,16834,2016,8,8
762776440681095169,realDonaldTrump,"Thank you Senator David Perdue!
https://t.co/d0dCUZ20jf https://t.co/LmfiGByFPb",6203,15843,2016,8,8
762775525756514304,realDonaldTrump,"Thank you @RepLouBarletta!
https://t.co/bre8u93vac https://t.co/eKtSXUw51R",4726,13869,2016,8,8
762774321580367872,realDonaldTrump,Thank you @NFIB- together we will #MakeAmericaGreatAgain!  https://t.co/wQQIHQKsdK,4579,13543,2016,8,8
762773468479889409,realDonaldTrump,Thank you!  https://t.co/4p0hzpkVWF,3659,12284,2016,8,8
762771974657495041,realDonaldTrump,Thank you Alex!  https://t.co/c2uIa7mndP,4295,13400,2016,8,8
762763375378071552,HillaryClinton,Even @realDonaldTrump's childcare plan gives billionaires w/ a nanny a tax break while millions of low-income households get nothing.,6451,11515,2016,8,8
762763288564367360,HillaryClinton,.@realDonaldTrump's econ plan was written by rich corporate insider advisors to make the economy even greater for rich corporate insiders.,5435,11188,2016,8,8
762747771246051328,HillaryClinton,"Last night, swimmer @KatieLedecky won gold and broke her own world record in the 400m freestyle. Congrats, Katie! https://t.co/db79swBbOr",2056,10162,2016,8,8
762743923697672192,realDonaldTrump,".@NFIB encouraged by @realDonaldTrump’s #taxplan, says #smallbiz would benefit from lower tax rate: https://t.co/JCQCvXj9WC",3355,8126,2016,8,8
762739172054601728,HillaryClinton,Just imagine Donald Trump in the Oval Office facing a real crisis. We can’t afford that kind of risk.,3166,9558,2016,8,8
762738782269476864,HillaryClinton,Donald Trump is not only putting our national security at risk—he’s putting our economy at risk. https://t.co/HMiJtadxMF,3831,8271,2016,8,8
762737799531462656,HillaryClinton,We’re going to make sure the wealthy pay their fair share in taxes for a change: https://t.co/p7J6Ab1Agq,1016,3229,2016,8,8
762737540470374400,HillaryClinton,Donald Trump's plan is just a repackaging of trickle-down economics—and it doesn’t help our economy or the vast majority of Americans.,3135,9140,2016,8,8
762736507279052801,HillaryClinton,"We've got to stand up against climate deniers.

There isn't a problem we can't solve if we put our minds to it: https://t.co/2KQRq50PP8",1167,3682,2016,8,8
762734011869499393,HillaryClinton,"Watch live as Hillary stops in St. Petersburg, Florida, for a campaign rally on the choice we face on the economy: https://t.co/09cW39nHXo",574,2137,2016,8,8
762728277412806656,HillaryClinton,Answer by @HillaryClinton on her plans for her first 100 days in office if elected https://t.co/RQ50LwbmMU https://t.co/I8eEK6bkkv,488,1317,2016,8,8
762721506547863552,HillaryClinton,"Here's what people with actual ""tremendous business success"" say about Donald Trump. https://t.co/0T22CRcy2V",1286,2697,2016,8,8
762707643488202752,HillaryClinton,.@realDonaldTrump has an economic plan...to cut the pay of hardworking UAW members. https://t.co/IhIohjOtwq #NeverTrump,714,1022,2016,8,8
762699163368816641,HillaryClinton,"Creating jobs — it's what Democrats do. In 3 months, let's elect another one: https://t.co/qvnYQxtH0A https://t.co/ywlFN9AOdB",1065,2188,2016,8,8
762689140513210368,HillaryClinton,"At a time of massive income and wealth inequality, it is absurd to provide huge tax breaks to the very rich.",3478,9306,2016,8,8
762685400070709249,HillaryClinton,"""Clinton’s economic policies...will result in a stronger U.S. economy.” —Mark Zandi, John McCain's economic advisor https://t.co/eLL6iQNEWY",1189,2251,2016,8,8
762677497691566081,HillaryClinton,Today's bombing of a hospital in Pakistan is despicable. We have to stand up against terror and come together to prevent these attacks. -H,3174,10192,2016,8,8
762675570937298944,HillaryClinton,"In Rio, Olympic fencer Ibtihaj Muhammad became the first American Muslim athlete to compete while wearing a hijab. https://t.co/OrRSHnH2Ra",6477,20251,2016,8,8
762669882571980801,realDonaldTrump,My economic policy speech will be carried live at 12:15 P.M. Enjoy!,5534,21669,2016,8,8
762668316842401794,HillaryClinton,"When you're comparing Hillary's and Trump's economic plans, there are two numbers you need to know. https://t.co/GdanBYOMUz",4278,9735,2016,8,8
762649724021272576,HillaryClinton,"""I don't know another businessman that brags about his bankruptcies."" —@WarrenBuffett on Trump: https://t.co/Jx2p1D6UAd",1782,3830,2016,8,8
762641595439190016,realDonaldTrump,"Join me in Fayetteville, North Carolina tomorrow evening at 6pm. Tickets now available at: https://t.co/Z80d4MYIg8",4145,13325,2016,8,8
762623255005966336,HillaryClinton,"Donald Trump's economic plan:
1. Lower wages
2. Fewer jobs 
3. More debt
4. Tax breaks for the 0.1%
https://t.co/OLU4htKlcV",15286,22541,2016,8,8
762485871350124545,HillaryClinton,WATCH: This special 360 degree video allows you to experience the magic of the @DemConvention balloon drop: https://t.co/5DbAXK9yb8,579,2066,2016,8,8
762476184047198208,HillaryClinton,"""She doesn't just see one America. She sees all of America &amp; knows that we need all of us."" —@CoryBooker on Hillary
https://t.co/EgkawPBAta",3499,9344,2016,8,8
762452870553702401,HillaryClinton,We have some questions about @realDonaldTrump's cozy relationship with Russia. https://t.co/aetHzJyJCo,2279,4774,2016,8,8
762439658911338496,realDonaldTrump,"#ICYMI: ""Will Media Apologize to Trump?"" https://t.co/ia7rKBmioA",8186,19635,2016,8,8
762425371874557952,realDonaldTrump,"Michael Morell, the lightweight former Acting Director of C.I.A., and a man who has made serious bad calls, is a total Clinton flunky!",7815,25019,2016,8,7
762415706453356545,HillaryClinton,"In America, if you can dream it, you should be able to build it.
https://t.co/xduxyCcwj3",2537,7221,2016,8,7
762407211767308288,HillaryClinton,We're live on Facebook giving a demo of our Hillary for America mobile app. Tune in to get an inside look: https://t.co/0wuPE0hMcL.,326,1086,2016,8,7
762400869858115588,realDonaldTrump,"The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, ""the baby"" and so much more. Very dishonest!",13942,41675,2016,8,7
762399410940706816,realDonaldTrump,CLINTON EMAIL LED TO EXECUTION IN IRAN? https://t.co/4rY1faptL6,8358,11823,2016,8,7
762382229439930368,HillaryClinton,"The NRA is based in Virginia, but that's never stopped @TimKaine from leading the fight to reduce gun violence. https://t.co/J9F086bQmo",1865,6556,2016,8,7
762376039741919232,HillaryClinton,"No one wants to earn a Purple Heart. But to those who did, you have America's unending gratitude and admiration. Thank you. #PurpleHeartDay",7416,20909,2016,8,7
762370739152519169,HillaryClinton,"Donald Trump's no good, horrible, very bad week. https://t.co/MtgwywgJ3q",1405,4341,2016,8,7
762361057394458624,HillaryClinton,Laurie Hernandez is the first U.S.-born Latina on the Olympic gymnastics team since '84. Good luck! #ImWithHernandez https://t.co/C1S688jCt6,6131,20705,2016,8,7
762345434014707712,HillaryClinton,Proud to celebrate Nat. Purple Heart Day today. Thank you to my fellow vets &amp; service members for your sacrifice. https://t.co/C7ZqjhImS5,1227,3920,2016,8,7
762339357151924225,HillaryClinton,"In honor of our Weekend of Action, read why Jasmine Smalls (@ajazzyworld) is a proud member of Team #VirWINia. https://t.co/zomeZ1wXgY",417,1441,2016,8,7
762336483290251264,HillaryClinton,"""She will deliver on the most important duty of a president—keeping our nation safe."" —Michael Morell on Hillary https://t.co/zmI3BOCH9Y",2318,6186,2016,8,7
762326407649329152,HillaryClinton,"Three-time world all-around champion @Simone_Biles is set to make history at the Olympics. Good luck, Simone! https://t.co/JkiQ8hc1Xt",3588,13925,2016,8,7
762302466297827328,HillaryClinton,"“On the issues, there’s no comparison in terms of thoughtfulness, thoroughness, and practicality."" —@HoustonChron https://t.co/hcFQLBYJfS",1921,5406,2016,8,7
762290625270075392,HillaryClinton,"So proud of you, Karla.
https://t.co/iSQBiY8PyA",2275,6535,2016,8,7
762284533341417472,realDonaldTrump,I see where Mayor Stephanie Rawlings-Blake of Baltimore is pushing Crooked hard. Look at the job she has done in Baltimore. She is a joke!,10930,34047,2016,8,7
762274629931134978,HillaryClinton,"“#sendDonaldtospace” —@JeffBezos

Trump's peer reviews are dismal: https://t.co/AC4zW7KhrH",1323,3151,2016,8,7
762110918721310721,realDonaldTrump,"Thank you Windham, New Hampshire! #TrumpPence16 #MAGA https://t.co/ZL4Q01Q49s",6235,20820,2016,8,7
762106904436961280,realDonaldTrump,".@Larry_Kudlow - 'Donald Trump Is the middle-class growth candidate'
https://t.co/YbqkhWNm0g",8822,21439,2016,8,7
762104411707568128,realDonaldTrump,"I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!",28607,88516,2016,8,7
762076523432116224,HillaryClinton,45 reasons why Trump should never be president—just from this week alone. https://t.co/0cJ6fQeepR,3980,8156,2016,8,7
762059962101198848,HillaryClinton,"Seriously, what is going on with Trump and Russia? https://t.co/N6ySNILYMx",5913,10278,2016,8,6
762048829403389952,HillaryClinton,"This is what I saw while photographing @HillaryClinton, @POTUS and more at the #DemConvention. https://t.co/jY0RO1XNJX",1096,3242,2016,8,6
762039821355327488,HillaryClinton,"The right to vote is at the heart of our democracy, and a weakened VRA threatens that right for too many. It's time to #RestoreTheVRA.",2723,6682,2016,8,6
762030244584890368,HillaryClinton,Why the @HoustonChron is urging voters to support Hillary in the “starkest political choice in living memory”: https://t.co/phjf19ybXr,2288,5745,2016,8,6
762017792921051136,HillaryClinton,Why do Trump’s foreign policy ideas read like a Putin wish list? https://t.co/IrJqXq0Kfg,2425,4670,2016,8,6
762016426102296576,realDonaldTrump,"#CrookedHillary is not fit to be our next president! #TrumpPence16 
https://t.co/I0zJO2sZKk",8455,25361,2016,8,6
762003451584745472,HillaryClinton,Four years ago today. https://t.co/WPM1I9PPN3,11112,18616,2016,8,6
762000226811011072,HillaryClinton,"… so yeah, it's been quite a week for Donald Trump. https://t.co/UsexFeJjtl",6760,11884,2016,8,6
761995535389691904,HillaryClinton,Here's the story behind our campaign's first braille button: https://t.co/xbiY2gaPB5.,1247,3094,2016,8,6
761988164382756864,realDonaldTrump,"Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!",8945,29653,2016,8,6
761958147602968576,HillaryClinton,"Deeply concerned by raid on #ugpride2016. Many detained, incl. @Frankmugisha. LGBT citizens deserve protection. https://t.co/x1mlavJOvL",638,1572,2016,8,6
761956307054235648,HillaryClinton,"America is stronger when we expand access to the ballot box, not restrict it. It's time to #RestoreTheVRA. https://t.co/uId57oQgUn",3640,9304,2016,8,6
761936929902452740,realDonaldTrump,"Anybody whose mind ""SHORT CIRCUITS"" is not fit to be our president! Look up the word ""BRAINWASHED.""",13832,37267,2016,8,6
761934268033540097,HillaryClinton,"Four gold medals and counting: Today, @SerenaWilliams hits the court in Rio to add to her collection. https://t.co/iOMV0FH38S",5264,18984,2016,8,6
761931010548305920,realDonaldTrump,"Crooked Hillary said loudly, and for the world to see, that she ""SHORT CIRCUITED"" when answering a question on her e-mails. Very dangerous!",14016,39883,2016,8,6
761892829434183684,realDonaldTrump,Hillary Clinton is being badly criticized for her poor performance in answering questions. Let us all see what happens!,9728,34648,2016,8,6
761773576101953536,realDonaldTrump,"Good luck #TeamUSA
#OpeningCeremony #Rio2016 https://t.co/mS8qsQpJPh",10719,35693,2016,8,6
761757988516401153,realDonaldTrump,"'Trump is right about violent crime: It’s on the rise in major cities'
https://t.co/XbnZ5vktGk",8504,20495,2016,8,6
761754898602061824,realDonaldTrump,"Thank you Green Bay, Wisconsin! Governor @Mike_Pence and I will be back soon. #TrumpPence16 #MAGA https://t.co/qsYbyrm3UR",5670,20251,2016,8,6
761714706532995072,HillaryClinton,"At the Paris 1900 games, golfer Margaret Abbott became the first American woman to win an Olympic gold medal. https://t.co/kT9jIHvVu8",5233,20102,2016,8,6
761711856457125888,realDonaldTrump,"DON'T LET HILLARY CLINTON DO IT AGAIN!
#TrumpPence16
https://t.co/1mGkPNZPKF",18434,33408,2016,8,5
761708660452122624,HillaryClinton,Ready for the opening ceremony. U.S.A! U.S.A! https://t.co/zcDofsiIcJ,1028,3998,2016,8,5
761693803120041986,realDonaldTrump,"Thank you Des Moines, Iowa! Governor @Mike_Pence and I appreciate your support! #MAGA #TrumpTrain https://t.co/gr6tGqqmcm",5923,20218,2016,8,5
761691520218955777,HillaryClinton,"Trump just said he “doesn’t throw babies out” of his rallies...

Let’s review the record.
https://t.co/u3a8RDNNrr",5372,10504,2016,8,5
761670119458217984,HillaryClinton,"""We have never had a candidate that was more qualified to take the office of president."" —@POTUS on Hillary https://t.co/EJ9xI5VQK7",2885,8020,2016,8,5
761653875413618689,realDonaldTrump,#MakeAmericaSafeAgain https://t.co/5yuLKyh8Q6,14944,29738,2016,8,5
761653090307174401,HillaryClinton,America is going to see what VP Biden already knows — just how much @HillaryClinton cares about our country. https://t.co/OakQ0Yhw0l,2628,6468,2016,8,5
761645207909568512,realDonaldTrump,FORMER HOSTAGE SAYS PLANE WAITED UNTIL MONEY ARRIVED... https://t.co/Uo0MS6w9OQ,8810,13782,2016,8,5
761645187986620416,realDonaldTrump,'Win-lose deal that benefits Iran and hurts United States'... https://t.co/zqpeNCouXc,5100,9219,2016,8,5
761643508054712320,HillaryClinton,"This week, Trump attacked a fallen soldier's family, called Hillary ""the devil,"" and criticized a crying baby.
https://t.co/UsexFf0UkT",5885,10254,2016,8,5
761630188811804672,HillaryClinton,Stronger Together comes out in Sept—a book on Hillary's policy plans and vision for America: https://t.co/okQWnu725t https://t.co/lzyuvRstpt,2127,5937,2016,8,5
761623652349546497,HillaryClinton,"Republicans agree: We can't give Donald Trump control of our nuclear codes.
https://t.co/aVB6e5GbSm",3474,7431,2016,8,5
761610901178974208,HillaryClinton,"""We have to reject and stand up against the appeals to the kind of bigotry...that we see from Trump’s campaign."" —Hillary #NABJNAHJ16",1713,5765,2016,8,5
761606730358849537,HillaryClinton,“Él dice que no se puede confiar en un distinguido juez porque tiene herencia mexicana”—Hillary sobre Trump.,518,1318,2016,8,5
761605038850596864,HillaryClinton,"We launched an all-Spanish Twitter account, @Hillary_esp, because we believe in bringing as many people as possible into this conversation.",2410,8186,2016,8,5
761604762030792704,HillaryClinton,“I believe with all my heart that America is better than this. America is better than Donald Trump.” —Hillary,2473,8246,2016,8,5
761604657521238016,HillaryClinton,"Trump retweets white nationalists. 
He talks about banning Muslims. 
And yes, he talks about curtailing press freedom as well.",2680,7687,2016,8,5
761604475752767490,HillaryClinton,Trump is harkening back to the most shameful chapters of our history and appealing to the ugliest impulses of our society.,2050,6310,2016,8,5
761604198312050689,HillaryClinton,"It’s past time for comprehensive immigration reform, and we’re going to do everything we can to get it done: https://t.co/M3doGLY5rL",830,2687,2016,8,5
761603383782412289,HillaryClinton,"We’ve got to help every family afford the books, computers, and internet access that our kids need to learn in the 21st century.",955,3530,2016,8,5
761603088826396673,HillaryClinton,Rosa Parks opened up every seat on the bus. Now we’ve got to expand economic opportunity so everyone can afford the fare.,1647,6526,2016,8,5
761602482774675457,HillaryClinton,"The Great Recession hit our whole country hard, but the toll was especially hard on black and Latino families.",819,3205,2016,8,5
761602061804900352,HillaryClinton,Tune in to watch Hillary speak live with the @NABJ and the @NAHJ: https://t.co/nNYrAM60IC,368,1206,2016,8,5
761598819238813697,HillaryClinton,"""Trump is not only unqualified for the job, but he may well pose a threat to our national security."" —Michael Morell https://t.co/zmI3BOCH9Y",2919,6558,2016,8,5
761590080104435712,HillaryClinton,Good news: Our businesses have added 15 million jobs over the past 77 months → https://t.co/C8P76l6bVB https://t.co/p0SH7Jne5n,1607,3265,2016,8,5
761583989077532674,HillaryClinton,Our first-ever gold medal-winning women's gymnastics team: the Magnificent Seven. https://t.co/MVkhHBh7hI,2377,14039,2016,8,5
761549461893984256,realDonaldTrump,"Hillary Clinton has bad judgment and is unfit to serve as President.
https://t.co/3EzG620fpT",9255,26751,2016,8,5
761544914144403456,HillaryClinton,"We don't know why Trump and Putin praise each other so much and share many foreign policies.

We'll let you guess.
https://t.co/N6ySNJ3zE5",7475,11964,2016,8,5
761511930238496772,realDonaldTrump,"The plane I saw on television was the hostage plane in Geneva, Switzerland, not the plane carrying $400 million in cash going to Iran!",8856,27847,2016,8,5
761399185258127360,HillaryClinton,"Watch an exclusive interview with @POTUS backstage at the Democratic Convention.
https://t.co/EJ9xI5Eflx",2817,7174,2016,8,5
761386080272875520,realDonaldTrump,President Obama refuses to answer question about Iran terror funding.  I won't dodge questions as your President. https://t.co/jsAMGO3s4P,12781,33760,2016,8,5
761386025323225088,realDonaldTrump,"Obama's disastrous judgment gave us ISIS, rise of Iran, and the worst economic numbers since the Great Depression!",13438,37869,2016,8,5
761385812390977536,realDonaldTrump,President Obama should ask the DNC about how they rigged the election against Bernie.,12130,35479,2016,8,5
761385317169496064,realDonaldTrump,"See you tomorrow w/ Gov. @Mike_Pence, Iowa &amp; Wisconsin! 
3pm- https://t.co/3Hcnzj0Slx
7pm- https://t.co/sEwLWkn1Sz https://t.co/UODSMp0oTo",4319,14096,2016,8,5
761351010728153089,HillaryClinton,"None of us can raise a family, build a business, heal a community, or lift a country alone. It takes a village. https://t.co/wOdhhdd0pb",4590,16886,2016,8,5
761331433810132992,realDonaldTrump,"Thank you Portland, Maine! 
#MakeAmericaGreatAgain 
https://t.co/oVfF28rWL5 https://t.co/RhblAXkNPw",5543,18577,2016,8,4
761322212716609536,HillaryClinton,"We know a guy with a binder, @realDonaldTrump. (He might not take your calls, though.) https://t.co/dxmFcISmaz",6579,16102,2016,8,4
761319791177109508,HillaryClinton,"Obama on whether Trump could be trusted with US nuclear weapons: ""Make your own judgment"" https://t.co/6OZtrfIwim https://t.co/Nj20PaXF2o",1184,2684,2016,8,4
761319089822437376,HillaryClinton,"Obama: ""I obviously have very strong opinions about the two candidates running. One is very positive. The other one is not so much.""",1345,4695,2016,8,4
761315338285883392,HillaryClinton,Wish @POTUS a happy birthday. Sign his card: https://t.co/YroKwbRvYX,836,3670,2016,8,4
761307468928462848,HillaryClinton,"You saw the Democratic Convention.

Now, watch the never-before-seen footage from backstage:
https://t.co/mMjJFr02Wk",4928,12382,2016,8,4
761296750799908864,HillaryClinton,"""If you're not registered, and you're eligible as an American citizen, please go sign up."" —Hillary in Nevada: https://t.co/tTgeqxNqYm",1927,4789,2016,8,4
761296469991256066,HillaryClinton,Anyone who you can provoke with a tweet should not be anywhere near nuclear weapons: https://t.co/NLP0SRnuYt,1709,4688,2016,8,4
761296210418397184,HillaryClinton,"Donald Trump is not qualified to be president, and he is temperamentally unfit to be Commander-in-Chief.",6308,21370,2016,8,4
761294965645385728,HillaryClinton,"""We're going to work to make the biggest investment in new, good-paying jobs since World War II"" —Hillary https://t.co/6v6XcdsZYa",839,2761,2016,8,4
761281473492189184,realDonaldTrump,Happy 226th Birthday to the United States Coast Guard. Thank you @USCG! #CoastGuardDay https://t.co/hr4O8Xgq2R,10741,35595,2016,8,4
761279538106097664,realDonaldTrump,"Great meeting all of you. This group knocked on 50K doors &amp; counting here in Maine, thank you! @MaineGOP  https://t.co/Iui1F2z9ca",5995,19854,2016,8,4
761272340747550721,HillaryClinton,"Every week, @realDonaldTrump hits a new low. https://t.co/LBrTdE2n7v",1686,4260,2016,8,4
761263924901769220,HillaryClinton,Most of Trump's merchandise is MADE IN (just about everywhere except) THE USA. https://t.co/A0d7fxyzXx,1817,2808,2016,8,4
761236077294260224,HillaryClinton,"""That’s what 21st century feminism is about: The idea that when everybody is equal, we are all more free."" —@POTUS https://t.co/6Ou7XEOE3j",3188,8195,2016,8,4
761219396635361280,realDonaldTrump,"Looking forward to IA &amp; WI with Gov. Pence, tomorrow. Join us! #MAGA
https://t.co/3Hcnzj0Slx
https://t.co/sEwLWkn1Sz https://t.co/0Ei3EdQdXB",5814,18830,2016,8,4
761219156846997505,HillaryClinton,What our economy needs: The largest investment in creating good-paying jobs since World War II. https://t.co/uDdkrA2myo,2176,5641,2016,8,4
761199386227511296,HillaryClinton,"Happy birthday, @POTUS. https://t.co/5u1HAPnDI9",7446,27315,2016,8,4
761183870196867072,HillaryClinton,The @HoustonChron almost always backs the GOP nominee for president. Here’s why they endorsed Hillary in 2016: https://t.co/l2AYf74YS4,2765,6977,2016,8,4
761025834350018561,realDonaldTrump,"Thank you Jacksonville, Florida!
#MakeAmericaGreatAgain 
https://t.co/xrTQjt9WOC https://t.co/VSnBoQYoZs",7526,23956,2016,8,4
760990664373002245,HillaryClinton,We have the most productive and competitive workers in the world. We just need to give them a chance to succeed. https://t.co/kSFXLOTkMj,2971,11225,2016,8,4
760976212068106240,realDonaldTrump,"Thank you for your support of my candidacy! #MAGA #ImWithYou 
https://t.co/Al5bZlRFYk",5815,20913,2016,8,3
760960985524043777,realDonaldTrump,"Thank you to the amazing law enforcement officers today- in Daytona Beach, Florida! #LESM #MAGA https://t.co/QoxJf4Xzbc",10377,35330,2016,8,3
760957697579708416,realDonaldTrump,"THANK YOU Daytona Beach, Florida!
#MakeAmericaGreatAgain https://t.co/IAcLfXe463",7584,24081,2016,8,3
760956299916050432,HillaryClinton,"""I will take on the gun lobby for commonsense gun safety reform.” —Hillary: https://t.co/TVwy0XqOKH",1476,4970,2016,8,3
760955825645125632,HillaryClinton,We are setting a goal to register 3 million more American citizens to vote: https://t.co/eLBTOMvqvk,2822,6562,2016,8,3
760955582375464960,HillaryClinton,As president I will defend and protect America’s public lands. https://t.co/Jb7DXwL9WS,988,3653,2016,8,3
760955255542743042,HillaryClinton,Anyone who can be provoked by a tweet shouldn’t be anywhere near nuclear weapons.,15806,40309,2016,8,3
760954895767863296,HillaryClinton,"""There is no doubt in my mind that Donald Trump is unqualified and unfit to be Commander-in-Chief.” —Hillary",2861,11466,2016,8,3
760954516334374913,HillaryClinton,"The RNC showed a negative, pessimistic view of America: That is not who we are.

Do we have challenges? Sure. Can we meet them? Absolutely!",1941,9360,2016,8,3
760953595990794240,HillaryClinton,"""We gotta make this economy work for everybody, not just those at the top.” —Hillary https://t.co/xUQEFdxnWO",982,3716,2016,8,3
760943061539098624,HillaryClinton,"""I was Capt. Khan’s commander in Iraq. The Khan family is our family."" https://t.co/Y1myW1WGjN via @PostOpinions",1935,4035,2016,8,3
760932990583205888,HillaryClinton,"Trump: ""I love war, in a certain way."" https://t.co/fnY9NFRE3R",1591,3515,2016,8,3
760912806036303872,HillaryClinton,"Trump thinks it's too hard to make his products in America, so we went and found 100 US manufacturers he could use. https://t.co/FCUCLJb1nr",4570,8440,2016,8,3
760891100173180928,HillaryClinton,"Donald Trump's message to workers: You're fired.
https://t.co/Fut2urP8nZ",3240,6143,2016,8,3
760888078605090821,realDonaldTrump,"Join me in Colorado, today! Look forward to seeing you!

Denver- 2pm
https://t.co/8VbvJYDa4F

Colorado Springs- 6pm
https://t.co/GZwqr4NbR0",3366,11462,2016,8,3
760847322922090496,HillaryClinton,"Making our economy work for everyone starts by making sure those at the top pay their fair share in taxes.
https://t.co/uDdkrzKL9O",2744,7201,2016,8,3
760836150760050689,HillaryClinton,"If Trump is serious about ""making America great again,"" he should start by making his products in America.
https://t.co/1VVoUbgAn3",6848,14176,2016,8,3
760823387505750016,HillaryClinton,"Lincoln: ""War, at its best, is terrible.""
Trump: ""I love war.""

How Trump's words compare to former presidents': https://t.co/FFykARMR8m",3291,6794,2016,8,3
760783130978648064,realDonaldTrump,"Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!",20208,48939,2016,8,3
760765818917515264,realDonaldTrump,"There is great unity in my campaign, perhaps greater than ever before. I want to thank everyone for your tremendous support. Beat Crooked H!",13680,49471,2016,8,3
760669268539301889,realDonaldTrump,Great day in Virginia. Crowd was fantastic!,5586,25531,2016,8,3
760663995275677696,HillaryClinton,22 memorable moments from the Democratic Convention that you probably missed: https://t.co/xnvFiEKlJC https://t.co/bLqoDfFfvc,2621,9391,2016,8,3
760630567402631168,HillaryClinton,Just 98 days until Election Day. Here are 98 things that depend on the choice we make on November 8: https://t.co/RDRCEOJ4N4,1838,5083,2016,8,3
760594155835887616,realDonaldTrump,My daughter @IvankaTrump will be on @Greta tonight at 7pm. Enjoy! https://t.co/QySC5PLFMy,6173,27918,2016,8,2
760591234780000256,HillaryClinton,".@realdonaldtrump, this is how one usually looks when you are awarded the Purple Heart. Nothing easy about it. https://t.co/K59HLnzmhK",24200,46043,2016,8,2
760585382480273409,HillaryClinton,An important step forward on pay equity in Massachusetts. Women deserve equal pay across our nation. https://t.co/s560mVbiGQ,2168,7318,2016,8,2
760581880886558720,HillaryClinton,"No, this seriously happened... https://t.co/kAptsQAWR1",2689,3834,2016,8,2
760563828799205376,HillaryClinton,"First Trump attacked the Hotel Roanoke. Then a Gold Star VA family. Today, he kicked a baby out of a VA rally. Virginia is not for haters!",5964,14692,2016,8,2
760560366447370241,realDonaldTrump,Report raises questions about ‘Clinton Cash’ from Russians during ‘reset' https://t.co/vVcAzY2zcp,11194,21540,2016,8,2
760552601356267520,realDonaldTrump,President Obama will go down as perhaps the worst president in the history of the United States!,29984,80517,2016,8,2
760550754692263936,realDonaldTrump,Democrat Fire Marshal Turns THOUSANDS of Trump Supporters Away at Columbus Rally https://t.co/TO8oE5cv8Z via @gatewaypundit,5040,9071,2016,8,2
760542646888652804,realDonaldTrump,"#ICYMI: John Podesta’s Brother Pocketed $180,000 from Putin’s Uranium Company: https://t.co/d0LfyiBlvX https://t.co/I5fF3didZs",8245,14864,2016,8,2
760542310216138753,HillaryClinton,"Under Trump, our economy would lose 3.5 million jobs.

Hillary's plan would create 10.4 million—in one term alone. https://t.co/MsVrIdXbDF",2409,5648,2016,8,2
760538951581130754,realDonaldTrump,#CrookedHillary https://t.co/xe0I0EmxMa,13816,28122,2016,8,2
760535661699035136,realDonaldTrump,"Join me in Florida tomorrow! 
#MakeAmericaGreatAgain 

Daytona | 3pm- 
https://t.co/jbOS2s4qGI

Jacksonville | 7pm- 
https://t.co/XSF1kp7R54",3577,10587,2016,8,2
760532443061420033,realDonaldTrump,STATEMENT IN RESPONSE TO PRESIDENT OBAMA'S FAILED LEADERSHIP: https://t.co/SPgFIFuSO7,7677,17139,2016,8,2
760531542317764608,HillaryClinton,All Kauveri wanted for her seventh birthday was to meet Hillary (and a Star Wars Lego set). She got both! https://t.co/d0yNvue7LH,3642,17896,2016,8,2
760526010744012800,HillaryClinton,"President Obama strongly rebukes Donald Trump: He is ""unfit to serve as president"" https://t.co/tFiDnVuOD4 https://t.co/AeentEOpfq",3547,6845,2016,8,2
760519847461658624,realDonaldTrump,Thank you Virginia! #ImWithYou https://t.co/9inCh1BVwM,5118,17980,2016,8,2
760507891166085120,HillaryClinton,This from a man who says he’s “sacrificed” for our country. https://t.co/oId7LJdrx8,3778,7449,2016,8,2
760504604027215872,HillaryClinton,"The #DemConvention painted a bright picture of America—filled with diversity, love &amp; hope.

The RNC was...different. https://t.co/Vo71rzElsE",1247,4093,2016,8,2
760498503755960320,HillaryClinton,12 moments from the past week that will make you proud to be a Democrat: https://t.co/rNqHyg5CrL,1113,3705,2016,8,2
760492165957095424,HillaryClinton,Wonderful: Men at #DemConvention describe what electing a woman president means to them https://t.co/zrGQJ3bgGw #ImWithHer,1103,3213,2016,8,2
760483309080018944,HillaryClinton,".@realDonaldTrump, when someone puts in the work, you are supposed to pay them.
https://t.co/fDVl1mWxrU",2659,7622,2016,8,2
760450399870578688,HillaryClinton,"A former McCain advisor says Hillary's policies ""will result in a stronger U.S. economy under almost any scenario."" https://t.co/TGh3Zy5ndP",3582,7951,2016,8,2
760420894271471620,realDonaldTrump,The Washington Post calls out #CrookedHillary for what she REALLY is. A PATHOLOGICAL LIAR! Watch that nose grow! https://t.co/FsrUGByuuD,27134,51784,2016,8,2
760299757206208512,realDonaldTrump,Great afternoon in Ohio &amp; a great evening in Pennsylvania - departing now. See you tomorrow Virginia! https://t.co/jQTQYBFpdb,15921,63235,2016,8,2
